YearStart,LocationAbbr,LocationDesc,Stratification1,StratificationCategoryId1
2018,GU,Guam,"$35,000 - $49,999",INC
2014,GU,Guam,"$25,000 - $34,999",INC
2018,GU,Guam,"Less than $15,000",INC
2018,GU,Guam,"$50,000 - $74,999",INC
2018,GU,Guam,"$75,000 or greater",INC
2018,GU,Guam,"$25,000 - $34,999",INC
2018,GU,Guam,Data not reported,INC
2018,GU,Guam,"$15,000 - $24,999",INC
2015,GU,Guam,"$15,000 - $24,999",INC
2020,GU,Guam,"$35,000 - $49,999",INC
2020,GU,Guam,"Less than $15,000",INC
2020,GU,Guam,"$50,000 - $74,999",INC
2014,GU,Guam,"$75,000 or greater",INC
2016,GU,Guam,"$75,000 or greater",INC
2020,GU,Guam,"$75,000 or greater",INC
2020,GU,Guam,"$25,000 - $34,999",INC
2015,GU,Guam,"$35,000 - $49,999",INC
2020,GU,Guam,Data not reported,INC
2020,GU,Guam,"$15,000 - $24,999",INC
2015,GU,Guam,Data not reported,INC
2017,GU,Guam,"$25,000 - $34,999",INC
2015,GU,Guam,"Less than $15,000",INC
2017,GU,Guam,Data not reported,INC
2014,GU,Guam,"$35,000 - $49,999",INC
2017,GU,Guam,"$15,000 - $24,999",INC
2014,GU,Guam,"Less than $15,000",INC
2017,GU,Guam,"$50,000 - $74,999",INC
2017,GU,Guam,"Less than $15,000",INC
2015,GU,Guam,"$25,000 - $34,999",INC
2017,GU,Guam,"$35,000 - $49,999",INC
2017,GU,Guam,"$75,000 or greater",INC
2019,GU,Guam,"Less than $15,000",INC
2019,GU,Guam,"$50,000 - $74,999",INC
2019,GU,Guam,"$35,000 - $49,999",INC
2019,GU,Guam,"$25,000 - $34,999",INC
2019,GU,Guam,"$75,000 or greater",INC
2019,GU,Guam,"$15,000 - $24,999",INC
2019,GU,Guam,Data not reported,INC
2016,GU,Guam,"Less than $15,000",INC
2016,GU,Guam,"$50,000 - $74,999",INC
2016,GU,Guam,"$25,000 - $34,999",INC
2016,GU,Guam,Data not reported,INC
2016,GU,Guam,"$35,000 - $49,999",INC
2016,GU,Guam,"$15,000 - $24,999",INC
2021,GU,Guam,"$35,000 - $49,999",INC
2021,GU,Guam,"$25,000 - $34,999",INC
2021,GU,Guam,"$75,000 or greater",INC
2021,GU,Guam,"$15,000 - $24,999",INC
2021,GU,Guam,"Less than $15,000",INC
2021,GU,Guam,"$50,000 - $74,999",INC
2021,GU,Guam,Data not reported,INC
2022,GU,Guam,"Less than $15,000",INC
2022,GU,Guam,"$50,000 - $74,999",INC
2022,GU,Guam,"$75,000 or greater",INC
2022,GU,Guam,"$35,000 - $49,999",INC
2022,GU,Guam,"$25,000 - $34,999",INC
2022,GU,Guam,Data not reported,INC
2022,GU,Guam,"$15,000 - $24,999",INC
2018,HI,Hawaii,"$25,000 - $34,999",INC
2018,HI,Hawaii,"$75,000 or greater",INC
2018,HI,Hawaii,"$50,000 - $74,999",INC
2018,HI,Hawaii,"$35,000 - $49,999",INC
2018,HI,Hawaii,"$15,000 - $24,999",INC
2018,HI,Hawaii,Data not reported,INC
2018,HI,Hawaii,"Less than $15,000",INC
2020,HI,Hawaii,"$25,000 - $34,999",INC
2020,HI,Hawaii,"$75,000 or greater",INC
2020,HI,Hawaii,"$50,000 - $74,999",INC
2020,HI,Hawaii,"$35,000 - $49,999",INC
2020,HI,Hawaii,"$15,000 - $24,999",INC
2020,HI,Hawaii,Data not reported,INC
2020,HI,Hawaii,"Less than $15,000",INC
2017,HI,Hawaii,"Less than $15,000",INC
2017,HI,Hawaii,"$25,000 - $34,999",INC
2017,HI,Hawaii,"$75,000 or greater",INC
2017,HI,Hawaii,Data not reported,INC
2017,HI,Hawaii,"$15,000 - $24,999",INC
2013,HI,Hawaii,"$50,000 - $74,999",INC
2014,HI,Hawaii,"$35,000 - $49,999",INC
2013,HI,Hawaii,"$15,000 - $24,999",INC
2013,HI,Hawaii,"$35,000 - $49,999",INC
2013,HI,Hawaii,"$25,000 - $34,999",INC
2014,HI,Hawaii,"Less than $15,000",INC
2012,HI,Hawaii,"$75,000 or greater",INC
2012,HI,Hawaii,"$25,000 - $34,999",INC
2015,HI,Hawaii,"$75,000 or greater",INC
2015,HI,Hawaii,"$50,000 - $74,999",INC
2017,HI,Hawaii,"$50,000 - $74,999",INC
2017,HI,Hawaii,"$35,000 - $49,999",INC
2014,HI,Hawaii,"$75,000 or greater",INC
2012,HI,Hawaii,"$35,000 - $49,999",INC
2012,HI,Hawaii,"$15,000 - $24,999",INC
2019,HI,Hawaii,Data not reported,INC
2019,HI,Hawaii,"$25,000 - $34,999",INC
2019,HI,Hawaii,"$35,000 - $49,999",INC
2019,HI,Hawaii,"$15,000 - $24,999",INC
2012,HI,Hawaii,Data not reported,INC
2014,HI,Hawaii,"$50,000 - $74,999",INC
2019,HI,Hawaii,"$50,000 - $74,999",INC
2015,HI,Hawaii,"$15,000 - $24,999",INC
2015,HI,Hawaii,"$35,000 - $49,999",INC
2019,HI,Hawaii,"Less than $15,000",INC
2019,HI,Hawaii,"$75,000 or greater",INC
2013,HI,Hawaii,Data not reported,INC
2011,HI,Hawaii,Data not reported,INC
2015,HI,Hawaii,Data not reported,INC
2013,HI,Hawaii,"$75,000 or greater",INC
2014,HI,Hawaii,Data not reported,INC
2011,HI,Hawaii,"$50,000 - $74,999",INC
2015,HI,Hawaii,"$25,000 - $34,999",INC
2014,HI,Hawaii,"$25,000 - $34,999",INC
2014,HI,Hawaii,"$15,000 - $24,999",INC
2011,HI,Hawaii,"Less than $15,000",INC
2012,HI,Hawaii,"$50,000 - $74,999",INC
2011,HI,Hawaii,"$25,000 - $34,999",INC
2012,HI,Hawaii,"Less than $15,000",INC
2015,HI,Hawaii,"Less than $15,000",INC
2013,HI,Hawaii,"Less than $15,000",INC
2011,HI,Hawaii,"$75,000 or greater",INC
2011,HI,Hawaii,"$35,000 - $49,999",INC
2011,HI,Hawaii,"$15,000 - $24,999",INC
2016,HI,Hawaii,"$50,000 - $74,999",INC
2016,HI,Hawaii,"$25,000 - $34,999",INC
2016,HI,Hawaii,"$35,000 - $49,999",INC
2016,HI,Hawaii,"$15,000 - $24,999",INC
2016,HI,Hawaii,"Less than $15,000",INC
2016,HI,Hawaii,Data not reported,INC
2016,HI,Hawaii,"$75,000 or greater",INC
2021,HI,Hawaii,"$75,000 or greater",INC
2021,HI,Hawaii,"$15,000 - $24,999",INC
2021,HI,Hawaii,"$25,000 - $34,999",INC
2021,HI,Hawaii,"$35,000 - $49,999",INC
2021,HI,Hawaii,"Less than $15,000",INC
2021,HI,Hawaii,"$50,000 - $74,999",INC
2021,HI,Hawaii,Data not reported,INC
2022,HI,Hawaii,Data not reported,INC
2022,HI,Hawaii,"$35,000 - $49,999",INC
2022,HI,Hawaii,"$50,000 - $74,999",INC
2022,HI,Hawaii,"Less than $15,000",INC
2022,HI,Hawaii,"$75,000 or greater",INC
2022,HI,Hawaii,"$25,000 - $34,999",INC
2022,HI,Hawaii,"$15,000 - $24,999",INC
2018,ID,Idaho,Data not reported,INC
2018,ID,Idaho,"$25,000 - $34,999",INC
2018,ID,Idaho,"$35,000 - $49,999",INC
2018,ID,Idaho,"Less than $15,000",INC
2018,ID,Idaho,"$50,000 - $74,999",INC
2018,ID,Idaho,"$75,000 or greater",INC
2018,ID,Idaho,"$15,000 - $24,999",INC
2020,ID,Idaho,Data not reported,INC
2020,ID,Idaho,"$25,000 - $34,999",INC
2020,ID,Idaho,"$35,000 - $49,999",INC
2020,ID,Idaho,"Less than $15,000",INC
2020,ID,Idaho,"$50,000 - $74,999",INC
2020,ID,Idaho,"$75,000 or greater",INC
2020,ID,Idaho,"$15,000 - $24,999",INC
2017,ID,Idaho,"$50,000 - $74,999",INC
2017,ID,Idaho,"Less than $15,000",INC
2017,ID,Idaho,Data not reported,INC
2017,ID,Idaho,"$75,000 or greater",INC
2017,ID,Idaho,"$35,000 - $49,999",INC
2017,ID,Idaho,"$25,000 - $34,999",INC
2017,ID,Idaho,"$15,000 - $24,999",INC
2014,ID,Idaho,"$50,000 - $74,999",INC
2012,ID,Idaho,"$15,000 - $24,999",INC
2013,ID,Idaho,"$75,000 or greater",INC
2013,ID,Idaho,"$15,000 - $24,999",INC
2014,ID,Idaho,"$25,000 - $34,999",INC
2014,ID,Idaho,"$15,000 - $24,999",INC
2011,ID,Idaho,Data not reported,INC
2015,ID,Idaho,Data not reported,INC
2019,ID,Idaho,"Less than $15,000",INC
2019,ID,Idaho,"$50,000 - $74,999",INC
2011,ID,Idaho,"Less than $15,000",INC
2019,ID,Idaho,"$35,000 - $49,999",INC
2014,ID,Idaho,Data not reported,INC
2012,ID,Idaho,"$25,000 - $34,999",INC
2019,ID,Idaho,Data not reported,INC
2015,ID,Idaho,"$50,000 - $74,999",INC
2019,ID,Idaho,"$25,000 - $34,999",INC
2014,ID,Idaho,"Less than $15,000",INC
2019,ID,Idaho,"$15,000 - $24,999",INC
2019,ID,Idaho,"$75,000 or greater",INC
2014,ID,Idaho,"$35,000 - $49,999",INC
2011,ID,Idaho,"$35,000 - $49,999",INC
2012,ID,Idaho,"$35,000 - $49,999",INC
2011,ID,Idaho,"$50,000 - $74,999",INC
2012,ID,Idaho,"Less than $15,000",INC
2015,ID,Idaho,"$25,000 - $34,999",INC
2015,ID,Idaho,"$15,000 - $24,999",INC
2013,ID,Idaho,Data not reported,INC
2013,ID,Idaho,"$35,000 - $49,999",INC
2012,ID,Idaho,"$50,000 - $74,999",INC
2013,ID,Idaho,"Less than $15,000",INC
2015,ID,Idaho,"$35,000 - $49,999",INC
2011,ID,Idaho,"$25,000 - $34,999",INC
2015,ID,Idaho,"Less than $15,000",INC
2012,ID,Idaho,Data not reported,INC
2014,ID,Idaho,"$75,000 or greater",INC
2015,ID,Idaho,"$75,000 or greater",INC
2013,ID,Idaho,"$50,000 - $74,999",INC
2012,ID,Idaho,"$75,000 or greater",INC
2013,ID,Idaho,"$25,000 - $34,999",INC
2011,ID,Idaho,"$15,000 - $24,999",INC
2011,ID,Idaho,"$75,000 or greater",INC
2016,ID,Idaho,"$75,000 or greater",INC
2016,ID,Idaho,"$15,000 - $24,999",INC
2016,ID,Idaho,"$50,000 - $74,999",INC
2016,ID,Idaho,"Less than $15,000",INC
2016,ID,Idaho,"$35,000 - $49,999",INC
2016,ID,Idaho,"$25,000 - $34,999",INC
2016,ID,Idaho,Data not reported,INC
2021,ID,Idaho,"$25,000 - $34,999",INC
2021,ID,Idaho,Data not reported,INC
2021,ID,Idaho,"$35,000 - $49,999",INC
2021,ID,Idaho,"$15,000 - $24,999",INC
2021,ID,Idaho,"$50,000 - $74,999",INC
2021,ID,Idaho,"Less than $15,000",INC
2021,ID,Idaho,"$75,000 or greater",INC
2022,ID,Idaho,"$25,000 - $34,999",INC
2022,ID,Idaho,"Less than $15,000",INC
2022,ID,Idaho,Data not reported,INC
2022,ID,Idaho,"$35,000 - $49,999",INC
2022,ID,Idaho,"$75,000 or greater",INC
2022,ID,Idaho,"$50,000 - $74,999",INC
2022,ID,Idaho,"$15,000 - $24,999",INC
2018,IL,Illinois,"Less than $15,000",INC
2018,IL,Illinois,"$50,000 - $74,999",INC
2018,IL,Illinois,"$35,000 - $49,999",INC
2018,IL,Illinois,"$25,000 - $34,999",INC
2018,IL,Illinois,"$75,000 or greater",INC
2018,IL,Illinois,"$15,000 - $24,999",INC
2018,IL,Illinois,Data not reported,INC
2020,IL,Illinois,"Less than $15,000",INC
2020,IL,Illinois,"$50,000 - $74,999",INC
2016,IL,Illinois,"Less than $15,000",INC
2020,IL,Illinois,"$35,000 - $49,999",INC
2020,IL,Illinois,"$25,000 - $34,999",INC
2020,IL,Illinois,"$75,000 or greater",INC
2020,IL,Illinois,"$15,000 - $24,999",INC
2020,IL,Illinois,Data not reported,INC
2017,IL,Illinois,"$15,000 - $24,999",INC
2017,IL,Illinois,"$50,000 - $74,999",INC
2017,IL,Illinois,"$75,000 or greater",INC
2015,IL,Illinois,"$50,000 - $74,999",INC
2015,IL,Illinois,"$35,000 - $49,999",INC
2014,IL,Illinois,"$15,000 - $24,999",INC
2012,IL,Illinois,"$35,000 - $49,999",INC
2011,IL,Illinois,"$25,000 - $34,999",INC
2014,IL,Illinois,"$75,000 or greater",INC
2012,IL,Illinois,Data not reported,INC
2012,IL,Illinois,"$15,000 - $24,999",INC
2013,IL,Illinois,"$25,000 - $34,999",INC
2014,IL,Illinois,Data not reported,INC
2013,IL,Illinois,"$75,000 or greater",INC
2011,IL,Illinois,"$75,000 or greater",INC
2013,IL,Illinois,"$35,000 - $49,999",INC
2017,IL,Illinois,"$35,000 - $49,999",INC
2017,IL,Illinois,Data not reported,INC
2014,IL,Illinois,"$50,000 - $74,999",INC
2017,IL,Illinois,"$25,000 - $34,999",INC
2017,IL,Illinois,"Less than $15,000",INC
